Text Date,Value Date,Zip Code,Water Use,Power Use,Zip Code (location)
Sep_2007,Sep-07,91346,50,668,
Oct_2007,Oct-07,91346,58,647,
Nov_2007,Nov-07,91346,43.33,622,
Dec_2007,Dec-07,91346,41,632,
Jan_2008,Jan-08,91346,32.67,618,
Feb_2008,Feb-08,91346,26.67,571,
Mar_2008,Mar-08,91346,35.67,608,
Apr_2008,Apr-08,91346,39.33,588,
May_2008,May-08,91346,48,720,
Jun_2008,Jun-08,91346,49.67,741,
Jul_2008,Jul-08,91346,56.67,651,
Aug_2008,Aug-08,91346,59.67,596,
Sep_2008,Sep-08,91346,70,615,
Oct_2008,Oct-08,91346,78.33,652,
Nov_2008,Nov-08,91346,49,597,
Dec_2008,Dec-08,91346,35.67,1552,
Jan_2009,Jan-09,91346,32,1692,
Feb_2009,Feb-09,91346,27.67,1505,
Mar_2009,Mar-09,91346,36.33,1639,
Apr_2009,Apr-09,91346,39,1567,
May_2009,May-09,91346,44,1698,
Jun_2009,Jun-09,91346,44.67,1685,
Jul_2009,Jul-09,91346,56.33,2202,
Aug_2009,Aug-09,91346,61.33,2422,
Sep_2009,Sep-09,91346,55,2070,
Oct_2009,Oct-09,91346,40.33,1416,
Nov_2009,Nov-09,91346,27,1366,
Dec_2009,Dec-09,91346,23,1401,
Jan_2010,Jan-10,91346,18.33,1408,
Feb_2010,Feb-10,91346,13,1276,
Mar_2010,Mar-10,91346,21,1245,
Apr_2010,Apr-10,91346,24,1101,
May_2010,May-10,91346,27,1164,
Jun_2010,Jun-10,91346,27,1141,
Jul_2010,Jul-10,91346,41,2519,
Aug_2010,Aug-10,91346,46,2732,
Sep_2010,Sep-10,91346,37.5,2445,
Oct_2010,Oct-10,91346,36,2439,
Nov_2010,Nov-10,91346,24.5,2362,
Dec_2010,Dec-10,91346,22,2441,
Jan_2011,Jan-11,91346,21,2317,
Feb_2011,Feb-11,91346,19.5,2031,
Mar_2011,Mar-11,91346,24.5,2145,
Apr_2011,Apr-11,91346,25.5,2020,
May_2011,May-11,91346,35,2164,
Jun_2011,Jun-11,91346,37.5,2129,
Jul_2011,Jul-11,91346,0,0,
Aug_2011,Aug-11,91346,0,0,
Sep_2011,Sep-11,91346,0,0,
Oct_2011,Oct-11,91346,0,0,
Nov_2011,Nov-11,91346,0,0,
Dec_2011,Dec-11,91346,0,0,
Jan_2012,Jan-12,91346,0,0,
Feb_2012,Feb-12,91346,0,0,
Mar_2012,Mar-12,91346,0,0,
Apr_2012,Apr-12,91346,0,0,
May_2012,May-12,91346,0,0,
Jun_2012,Jun-12,91346,0,0,
Jul_2012,Jul-12,91346,0,0,
Aug_2012,Aug-12,91346,0,0,
Sep_2012,Sep-12,91346,0,0,
Oct_2012,Oct-12,91346,0,0,
Nov_2012,Nov-12,91346,0,0,
Dec_2013,Dec-12,91346,0,0,
Jan_2013,Jan-13,91346,0,0,
Feb_2013,Feb-13,91346,0,0,
Mar_2013,Mar-13,91346,0,0,
Apr_2013,Apr-13,91346,0,0,
May_2013,May-13,91346,0,0,
Jun_2013,Jun-13,91346,0,0,
Jul_2005,Jul-05,91350,279.17,0,
Aug_2005,Aug-05,91350,248.17,0,
Sep_2005,Sep-05,91350,224.33,0,
Oct_2005,Oct-05,91350,277,0,
Nov_2005,Nov-05,91350,264.83,0,
Dec_2005,Dec-05,91350,263.33,0,
Jan_2006,Jan-06,91350,126,0,
Feb_2006,Feb-06,91350,79,0,
Mar_2006,Mar-06,91350,56.33,0,
Apr_2006,Apr-06,91350,65.5,0,
May_2006,May-06,91350,186.83,0,
Jun_2006,Jun-06,91350,202.67,0,
Jul_2006,Jul-06,91350,208.5,0,
Aug_2006,Aug-06,91350,269.17,0,
Sep_2006,Sep-06,91350,364.33,0,
Oct_2006,Oct-06,91350,581.67,0,
Nov_2006,Nov-06,91350,552.67,0,
Dec_2006,Dec-06,91350,577.33,0,
Jan_2007,Jan-07,91350,634.5,0,
Feb_2007,Feb-07,91350,1068,0,
Mar_2007,Mar-07,91350,174.83,0,
Apr_2007,Apr-07,91350,274.83,0,
May_2007,May-07,91350,300.67,0,
Jun_2007,Jun-07,91350,281.67,0,
Jul_2007,Jul-07,91350,264.4,0,
Aug_2007,Aug-07,91350,354.6,0,
Sep_2007,Sep-07,91350,280.4,0,
Oct_2007,Oct-07,91350,1478.2,0,
Nov_2007,Nov-07,91350,88.6,0,
Dec_2007,Dec-07,91350,85.6,0,
Jan_2008,Jan-08,91350,187.8,0,
Feb_2008,Feb-08,91350,148.4,0,
Mar_2008,Mar-08,91350,2512.2,0,
Apr_2008,Apr-08,91350,2407,0,
May_2008,May-08,91350,2694.8,0,
Jun_2008,Jun-08,91350,107.2,0,
Jul_2008,Jul-08,91350,264.4,0,
Aug_2008,Aug-08,91350,354.6,0,
Sep_2008,Sep-08,91350,280.4,0,
Oct_2008,Oct-08,91350,147,0,
Nov_2008,Nov-08,91350,88.6,0,
Dec_2008,Dec-08,91350,85.6,0,
Jan_2009,Jan-09,91350,187.8,0,
Feb_2009,Feb-09,91350,148.4,0,
Mar_2009,Mar-09,91350,251,0,
Apr_2009,Apr-09,91350,240,0,
May_2009,May-09,91350,269,0,
Jun_2009,Jun-09,91350,107.2,0,
Jul_2009,Jul-09,91350,3231.6,0,
Aug_2009,Aug-09,91350,3235.6,0,
Sep_2009,Sep-09,91350,3110.4,0,
Oct_2009,Oct-09,91350,3202.4,0,
Nov_2009,Nov-09,91350,3074.8,0,
Dec_2009,Dec-09,91350,458.4,0,
Jan_2010,Jan-10,91350,367.4,0,
Feb_2010,Feb-10,91350,331.8,0,
Mar_2010,Mar-10,91350,368,0,
Apr_2010,Apr-10,91350,677.8,0,
May_2010,May-10,91350,440.2,0,
Jun_2010,Jun-10,91350,424,0,
Jul_2010,Jul-10,91350,453.8,0,
Aug_2010,Aug-10,91350,652.8,0,
Sep_2010,Sep-10,91350,520.8,0,
Oct_2010,Oct-10,91350,770,0,
Nov_2010,Nov-10,91350,289.2,0,
Dec_2010,Dec-10,91350,352,0,
Jan_2011,Jan-11,91350,467.6,0,
Feb_2011,Feb-11,91350,341.6,0,
Mar_2011,Mar-11,91350,528,0,
Apr_2011,Apr-11,91350,493.8,0,
May_2011,May-11,91350,115.4,0,
Jun_2011,Jun-11,91350,115,0,
Jul_2011,Jul-11,91350,945,0,
Aug_2011,Aug-11,91350,943.8,0,
Sep_2011,Sep-11,91350,933.8,0,
Oct_2011,Oct-11,91350,947.8,0,
Nov_2011,Nov-11,91350,884.6,0,
Dec_2011,Dec-11,91350,911.4,0,
Jan_2012,Jan-12,91350,908.4,0,
Feb_2012,Feb-12,91350,852,0,
Mar_2012,Mar-12,91350,855.8,0,
Apr_2012,Apr-12,91350,313.4,0,
May_2012,May-12,91350,877.2,0,
Jun_2012,Jun-12,91350,878,0,
Jul_2012,Jul-12,91350,0,0,
Aug_2012,Aug-12,91350,0,0,
Sep_2012,Sep-12,91350,0,0,
Oct_2012,Oct-12,91350,0,0,
Nov_2012,Nov-12,91350,0,0,
Dec_2013,Dec-12,91350,0,0,
Jan_2013,Jan-13,91350,0,0,
Feb_2013,Feb-13,91350,0,0,
Mar_2013,Mar-13,91350,0,0,
Apr_2013,Apr-13,91350,0,0,
May_2013,May-13,91350,0,0,
Jun_2013,Jun-13,91350,0,0,
Jul_2005,Jul-05,91352,47.37,567,
Aug_2005,Aug-05,91352,48.05,637,
Sep_2005,Sep-05,91352,44.32,556,
Oct_2005,Oct-05,91352,43.47,467,
Nov_2005,Nov-05,91352,38.01,470,
Dec_2005,Dec-05,91352,34.65,520,
Jan_2006,Jan-06,91352,35.25,515,
Feb_2006,Feb-06,91352,32.77,451,
Mar_2006,Mar-06,91352,34.27,487,
Apr_2006,Apr-06,91352,30.05,440,
May_2006,May-06,91352,38.53,532,
Jun_2006,Jun-06,91352,46.25,688,
Jul_2006,Jul-06,91352,50.82,713,
Aug_2006,Aug-06,91352,51.47,698,
Sep_2006,Sep-06,91352,44.32,592,
Oct_2006,Oct-06,91352,46.63,471,
Nov_2006,Nov-06,91352,39.44,482,
Dec_2006,Dec-06,91352,34.61,547,
Jan_2007,Jan-07,91352,30.8,534,
Feb_2007,Feb-07,91352,33.66,446,
Mar_2007,Mar-07,91352,38.46,482,
Apr_2007,Apr-07,91352,40.21,444,
May_2007,May-07,91352,44.22,505,
Jun_2007,Jun-07,91352,44.65,579,
Jul_2007,Jul-07,91352,48.86,640,
Aug_2007,Aug-07,91352,51.29,717,
Sep_2007,Sep-07,91352,48.33,598,
Oct_2007,Oct-07,91352,44.32,466,
Nov_2007,Nov-07,91352,41.28,483,
Dec_2007,Dec-07,91352,36.17,567,
Jan_2008,Jan-08,91352,37.72,556,
Feb_2008,Feb-08,91352,33.78,485,
Mar_2008,Mar-08,91352,38.6,504,
Apr_2008,Apr-08,91352,38.81,463,
May_2008,May-08,91352,36,539,
Jun_2008,Jun-08,91352,41.63,631,
Jul_2008,Jul-08,91352,47.18,667,
Aug_2008,Aug-08,91352,48.72,701,
Sep_2008,Sep-08,91352,47.27,625,
Oct_2008,Oct-08,91352,45.1,541,
Nov_2008,Nov-08,91352,41.66,525,
Dec_2008,Dec-08,91352,35.96,550,
Jan_2009,Jan-09,91352,37.31,539,
Feb_2009,Feb-09,91352,32.18,457,
Mar_2009,Mar-09,91352,37.2,497,
Apr_2009,Apr-09,91352,37.31,463,
May_2009,May-09,91352,33.43,502,
Jun_2009,Jun-09,91352,36.99,538,
Jul_2009,Jul-09,91352,39.95,611,
Aug_2009,Aug-09,91352,47.3,720,
Sep_2009,Sep-09,91352,43,628,
Oct_2009,Oct-09,91352,33.1,506,
Nov_2009,Nov-09,91352,33.73,500,
Dec_2009,Dec-09,91352,29.19,547,
Jan_2010,Jan-10,91352,26.51,536,
Feb_2010,Feb-10,91352,22.06,445,
Mar_2010,Mar-10,91352,25.22,477,
Apr_2010,Apr-10,91352,27.6,425,
May_2010,May-10,91352,29.41,466,
Jun_2010,Jun-10,91352,30.2,513,
Jul_2010,Jul-10,91352,35.23,553,
Aug_2010,Aug-10,91352,33.52,600,
Sep_2010,Sep-10,91352,36.46,555,
Oct_2010,Oct-10,91352,36.04,516,
Nov_2010,Nov-10,91352,36.35,512,
Dec_2010,Dec-10,91352,27.13,554,
Jan_2011,Jan-11,91352,30.63,539,
Feb_2011,Feb-11,91352,28.08,453,
Mar_2011,Mar-11,91352,24.13,487,
Apr_2011,Apr-11,91352,27.12,438,
May_2011,May-11,91352,29.83,479,
Jun_2011,Jun-11,91352,31.32,522,
Jul_2011,Jul-11,91352,34.76,578,
Aug_2011,Aug-11,91352,39.4,654,
Sep_2011,Sep-11,91352,36.45,577,
Oct_2011,Oct-11,91352,31.7,491,
Nov_2011,Nov-11,91352,25.31,493,
Dec_2011,Dec-11,91352,29.69,546,
Jan_2012,Jan-12,91352,35.15,529,
Feb_2012,Feb-12,91352,33.68,450,
Mar_2012,Mar-12,91352,36.51,474,
Apr_2012,Apr-12,91352,35.19,446,
May_2012,May-12,91352,41.54,489,
Jun_2012,Jun-12,91352,41.18,523,
Jul_2012,Jul-12,91352,19.24,625,
Aug_2012,Aug-12,91352,20.39,794,
Sep_2012,Sep-12,91352,18.32,678,
Oct_2012,Oct-12,91352,16.34,540,
Nov_2012,Nov-12,91352,14.04,528,
Dec_2013,Dec-12,91352,11.21,568,
Jan_2013,Jan-13,91352,11.58,550,
Feb_2013,Feb-13,91352,11.45,452,
Mar_2013,Mar-13,91352,13.37,481,
Apr_2013,Apr-13,91352,14.83,425,
May_2013,May-13,91352,16.48,493,
Jun_2013,Jun-13,91352,18.18,578,
Jul_2005,Jul-05,91355,27.33,1334,
Aug_2005,Aug-05,91355,25.33,1247,
Sep_2005,Sep-05,91355,19.67,964,
Oct_2005,Oct-05,91355,19,935,
Nov_2005,Nov-05,91355,13.67,703,
Dec_2005,Dec-05,91355,13.83,722,
Jan_2006,Jan-06,91355,11.17,693,
Feb_2006,Feb-06,91355,9.83,623,
Mar_2006,Mar-06,91355,10.67,670,
Apr_2006,Apr-06,91355,11.83,688,
May_2006,May-06,91355,21,917,
Jun_2006,Jun-06,91355,21.5,974,
Jul_2006,Jul-06,91355,27,1300,
Aug_2006,Aug-06,91355,25.33,1201,
Sep_2006,Sep-06,91355,18.5,889,
Oct_2006,Oct-06,91355,18.33,880,
Nov_2006,Nov-06,91355,14.5,723,
Dec_2006,Dec-06,91355,14.83,742,
Jan_2007,Jan-07,91355,13.67,716,
Feb_2007,Feb-07,91355,12.5,639,
Mar_2007,Mar-07,91355,13.5,667,
Apr_2007,Apr-07,91355,15,664,
May_2007,May-07,91355,21,762,
Jun_2007,Jun-07,91355,21,897,
Jul_2007,Jul-07,91355,24.5,1382,
Aug_2007,Aug-07,91355,23.33,1305,
Sep_2007,Sep-07,91355,19.83,1081,
Oct_2007,Oct-07,91355,18.83,1029,
Nov_2007,Nov-07,91355,12.5,749,
Dec_2007,Dec-07,91355,12.5,764,
Jan_2008,Jan-08,91355,9,710,
Feb_2008,Feb-08,91355,8.83,666,
Mar_2008,Mar-08,91355,16.17,720,
Apr_2008,Apr-08,91355,16.5,734,
May_2008,May-08,91355,20,912,
Jun_2008,Jun-08,91355,20.67,963,
Jul_2008,Jul-08,91355,25.17,1326,
Aug_2008,Aug-08,91355,24,1251,
Sep_2008,Sep-08,91355,19.83,1031,
Oct_2008,Oct-08,91355,19.83,998,
Nov_2008,Nov-08,91355,15.33,776,
Dec_2008,Dec-08,91355,15,782,
Jan_2009,Jan-09,91355,10.33,680,
Feb_2009,Feb-09,91355,9.67,610,
Mar_2009,Mar-09,91355,13.17,607,
Apr_2009,Apr-09,91355,14.5,620,
May_2009,May-09,91355,21.83,774,
Jun_2009,Jun-09,91355,21.83,842,
Jul_2009,Jul-09,91355,23.83,1496,
Aug_2009,Aug-09,91355,22.5,1456,
Sep_2009,Sep-09,91355,17.17,1266,
Oct_2009,Oct-09,91355,16.17,1215,
Nov_2009,Nov-09,91355,11.83,966,
Dec_2009,Dec-09,91355,11.83,990,
Jan_2010,Jan-10,91355,8,909,
Feb_2010,Feb-10,91355,7.83,812,
Mar_2010,Mar-10,91355,14.33,632,
Apr_2010,Apr-10,91355,14.33,618,
May_2010,May-10,91355,19,684,
Jun_2010,Jun-10,91355,18.83,744,
Jul_2010,Jul-10,91355,21,911,
Aug_2010,Aug-10,91355,20.33,916,
Sep_2010,Sep-10,91355,16.17,901,
Oct_2010,Oct-10,91355,16,901,
Nov_2010,Nov-10,91355,11.83,752,
Dec_2010,Dec-10,91355,13.17,766,
Jan_2011,Jan-11,91355,19.5,696,
Feb_2011,Feb-11,91355,16.83,626,
Mar_2011,Mar-11,91355,11.5,668,
Apr_2011,Apr-11,91355,12,648,
May_2011,May-11,91355,15.33,673,
Jun_2011,Jun-11,91355,17,727,
Jul_2011,Jul-11,91355,0,0,
Aug_2011,Aug-11,91355,0,0,
Sep_2011,Sep-11,91355,0,0,
Oct_2011,Oct-11,91355,0,0,
Nov_2011,Nov-11,91355,0,0,
Dec_2011,Dec-11,91355,0,0,
Jan_2012,Jan-12,91355,0,0,
Feb_2012,Feb-12,91355,0,0,
Mar_2012,Mar-12,91355,0,0,
Apr_2012,Apr-12,91355,0,0,
May_2012,May-12,91355,0,0,
Jun_2012,Jun-12,91355,0,0,
Jul_2012,Jul-12,91355,0,0,
Aug_2012,Aug-12,91355,0,0,
Sep_2012,Sep-12,91355,0,0,
Oct_2012,Oct-12,91355,0,0,
Nov_2012,Nov-12,91355,0,0,
Dec_2013,Dec-12,91355,0,0,
Jan_2013,Jan-13,91355,0,0,
Feb_2013,Feb-13,91355,0,0,
Mar_2013,Mar-13,91355,0,0,
Apr_2013,Apr-13,91355,0,0,
May_2013,May-13,91355,0,0,
Jun_2013,Jun-13,91355,0,0,
Jul_2005,Jul-05,91356,70.93,1210,
Aug_2005,Aug-05,91356,69.25,1091,
Sep_2005,Sep-05,91356,63.38,909,
Oct_2005,Oct-05,91356,53.49,852,
Nov_2005,Nov-05,91356,41.85,734,
Dec_2005,Dec-05,91356,40.46,770,
Jan_2006,Jan-06,91356,37.68,782,
Feb_2006,Feb-06,91356,31.13,702,
Mar_2006,Mar-06,91356,29.9,772,
Apr_2006,Apr-06,91356,37.03,782,
May_2006,May-06,91356,52.21,876,
Jun_2006,Jun-06,91356,61.2,1086,
Jul_2006,Jul-06,91356,72.84,1412,
Aug_2006,Aug-06,91356,71.55,1234,
Sep_2006,Sep-06,91356,64.92,984,
Oct_2006,Oct-06,91356,58.96,907,
Nov_2006,Nov-06,91356,48.71,762,
Dec_2006,Dec-06,91356,44.23,815,
Jan_2007,Jan-07,91356,40.25,846,
Feb_2007,Feb-07,91356,36.87,720,
Mar_2007,Mar-07,91356,43.36,739,
Apr_2007,Apr-07,91356,49.51,747,
May_2007,May-07,91356,60.23,827,
Jun_2007,Jun-07,91356,64.32,993,
Jul_2007,Jul-07,91356,71.84,1239,
Aug_2007,Aug-07,91356,68.88,1175,
Sep_2007,Sep-07,91356,64.24,1046,
Oct_2007,Oct-07,91356,57.29,943,
Nov_2007,Nov-07,91356,44.69,789,
Dec_2007,Dec-07,91356,37.91,828,
Jan_2008,Jan-08,91356,31.59,841,
Feb_2008,Feb-08,91356,31.91,751,
Mar_2008,Mar-08,91356,40.08,740,
Apr_2008,Apr-08,91356,47.54,763,
May_2008,May-08,91356,56.87,869,
Jun_2008,Jun-08,91356,60.16,1047,
Jul_2008,Jul-08,91356,72.59,1332,
Aug_2008,Aug-08,91356,68.16,1221,
Sep_2008,Sep-08,91356,62.55,1056,
Oct_2008,Oct-08,91356,56.38,943,
Nov_2008,Nov-08,91356,43.99,766,
Dec_2008,Dec-08,91356,37.48,806,
Jan_2009,Jan-09,91356,30.56,822,
Feb_2009,Feb-09,91356,28.77,712,
Mar_2009,Mar-09,91356,36.12,717,
Apr_2009,Apr-09,91356,42.48,727,
May_2009,May-09,91356,49.98,807,
Jun_2009,Jun-09,91356,49.83,936,
Jul_2009,Jul-09,91356,55.73,1181,
Aug_2009,Aug-09,91356,55.29,1154,
Sep_2009,Sep-09,91356,51.67,1057,
Oct_2009,Oct-09,91356,45.54,942,
Nov_2009,Nov-09,91356,36.82,753,
Dec_2009,Dec-09,91356,31.7,781,
Jan_2010,Jan-10,91356,25.17,784,
Feb_2010,Feb-10,91356,23.4,684,
Mar_2010,Mar-10,91356,29.06,693,
Apr_2010,Apr-10,91356,34.81,689,
May_2010,May-10,91356,45.13,752,
Jun_2010,Jun-10,91356,47.89,815,
Jul_2010,Jul-10,91356,53.98,961,
Aug_2010,Aug-10,91356,54.6,1008,
Sep_2010,Sep-10,91356,51.26,1007,
Oct_2010,Oct-10,91356,43.17,914,
Nov_2010,Nov-10,91356,32.24,739,
Dec_2010,Dec-10,91356,29.59,768,
Jan_2011,Jan-11,91356,27.32,769,
Feb_2011,Feb-11,91356,25.53,687,
Mar_2011,Mar-11,91356,27.8,746,
Apr_2011,Apr-11,91356,34.7,704,
May_2011,May-11,91356,45.68,707,
Jun_2011,Jun-11,91356,49.64,848,
Jul_2011,Jul-11,91356,57.57,1062,
Aug_2011,Aug-11,91356,56.98,1047,
Sep_2011,Sep-11,91356,52.56,981,
Oct_2011,Oct-11,91356,44.7,896,
Nov_2011,Nov-11,91356,33.99,747,
Dec_2011,Dec-11,91356,33.1,762,
Jan_2012,Jan-12,91356,32.93,747,
Feb_2012,Feb-12,91356,31.11,675,
Mar_2012,Mar-12,91356,32.74,689,
Apr_2012,Apr-12,91356,36.26,704,
May_2012,May-12,91356,46.08,783,
Jun_2012,Jun-12,91356,51.51,927,
Jul_2012,Jul-12,91356,44.32,1163,
Aug_2012,Aug-12,91356,44.03,1173,
Sep_2012,Sep-12,91356,42.07,1117,
Oct_2012,Oct-12,91356,35.42,952,
Nov_2012,Nov-12,91356,26.45,720,
Dec_2013,Dec-12,91356,23.33,775,
Jan_2013,Jan-13,91356,19.98,813,
Feb_2013,Feb-13,91356,21.18,675,
Mar_2013,Mar-13,91356,27.33,657,
Apr_2013,Apr-13,91356,30.79,681,
May_2013,May-13,91356,37.31,779,
Jun_2013,Jun-13,91356,39.2,887,
Jul_2005,Jul-05,91364,45.24,1225,
Aug_2005,Aug-05,91364,45.4,1097,
Sep_2005,Sep-05,91364,42.19,1025,
Oct_2005,Oct-05,91364,32.17,839,
Nov_2005,Nov-05,91364,27.77,773,
Dec_2005,Dec-05,91364,24.93,851,
Jan_2006,Jan-06,91364,24.36,866,
Feb_2006,Feb-06,91364,19.64,760,
Mar_2006,Mar-06,91364,20.07,834,
Apr_2006,Apr-06,91364,25.36,818,
May_2006,May-06,91364,30.74,851,
Jun_2006,Jun-06,91364,41.64,1288,
Jul_2006,Jul-06,91364,47.09,1472,
Aug_2006,Aug-06,91364,47.6,1221,
Sep_2006,Sep-06,91364,44.49,1118,
Oct_2006,Oct-06,91364,37.79,871,
Nov_2006,Nov-06,91364,32.51,790,
Dec_2006,Dec-06,91364,27.57,876,
Jan_2007,Jan-07,91364,25.58,897,
Feb_2007,Feb-07,91364,23.56,745,
Mar_2007,Mar-07,91364,27.78,800,
Apr_2007,Apr-07,91364,33.25,780,
May_2007,May-07,91364,37.27,808,
Jun_2007,Jun-07,91364,43.28,1142,
Jul_2007,Jul-07,91364,44.72,1278,
Aug_2007,Aug-07,91364,44.46,1241,
Sep_2007,Sep-07,91364,41.51,1189,
Oct_2007,Oct-07,91364,34.13,865,
Nov_2007,Nov-07,91364,30,783,
Dec_2007,Dec-07,91364,22.43,900,
Jan_2008,Jan-08,91364,20.52,926,
Feb_2008,Feb-08,91364,21.4,760,
Mar_2008,Mar-08,91364,24.67,775,
Apr_2008,Apr-08,91364,30.64,794,
May_2008,May-08,91364,34.39,839,
Jun_2008,Jun-08,91364,37.5,1198,
Jul_2008,Jul-08,91364,43.89,1355,
Aug_2008,Aug-08,91364,42.59,1267,
Sep_2008,Sep-08,91364,39.25,1199,
Oct_2008,Oct-08,91364,34.21,897,
Nov_2008,Nov-08,91364,30.26,801,
Dec_2008,Dec-08,91364,23.28,863,
Jan_2009,Jan-09,91364,21.14,875,
Feb_2009,Feb-09,91364,19.21,740,
Mar_2009,Mar-09,91364,22,791,
Apr_2009,Apr-09,91364,27.76,793,
May_2009,May-09,91364,31.35,829,
Jun_2009,Jun-09,91364,30.59,1077,
Jul_2009,Jul-09,91364,34.19,1212,
Aug_2009,Aug-09,91364,33.94,1201,
Sep_2009,Sep-09,91364,32.47,1153,
Oct_2009,Oct-09,91364,27.58,884,
Nov_2009,Nov-09,91364,25.02,793,
Dec_2009,Dec-09,91364,19.51,845,
Jan_2010,Jan-10,91364,16.92,855,
Feb_2010,Feb-10,91364,15.68,716,
Mar_2010,Mar-10,91364,18.76,763,
Apr_2010,Apr-10,91364,23.45,743,
May_2010,May-10,91364,26.94,770,
Jun_2010,Jun-10,91364,29.96,912,
Jul_2010,Jul-10,91364,32.82,1010,
Aug_2010,Aug-10,91364,34.22,1105,
Sep_2010,Sep-10,91364,33.33,1093,
Oct_2010,Oct-10,91364,24.87,879,
Nov_2010,Nov-10,91364,21.6,791,
Dec_2010,Dec-10,91364,18.51,835,
Jan_2011,Jan-11,91364,17.93,840,
Feb_2011,Feb-11,91364,16.19,729,
Mar_2011,Mar-11,91364,17.54,795,
Apr_2011,Apr-11,91364,23.6,729,
May_2011,May-11,91364,26.87,739,
Jun_2011,Jun-11,91364,30.41,967,
Jul_2011,Jul-11,91364,33.36,1074,
Aug_2011,Aug-11,91364,34.44,1099,
Sep_2011,Sep-11,91364,32.6,1066,
Oct_2011,Oct-11,91364,25.92,845,
Nov_2011,Nov-11,91364,22.25,771,
Dec_2011,Dec-11,91364,20.72,811,
Jan_2012,Jan-12,91364,20.21,815,
Feb_2012,Feb-12,91364,20.39,722,
Mar_2012,Mar-12,91364,21.9,754,
Apr_2012,Apr-12,91364,24.24,759,
May_2012,May-12,91364,26.9,794,
Jun_2012,Jun-12,91364,32.88,984,
Jul_2012,Jul-12,91364,29,1075,
Aug_2012,Aug-12,91364,30.1,1336,
Sep_2012,Sep-12,91364,29.35,1340,
Oct_2012,Oct-12,91364,22.13,859,
Nov_2012,Nov-12,91364,19.97,753,
Dec_2013,Dec-12,91364,14.71,841,
Jan_2013,Jan-13,91364,13.16,857,
Feb_2013,Feb-13,91364,15.36,696,
Mar_2013,Mar-13,91364,18.39,738,
Apr_2013,Apr-13,91364,22.11,748,
May_2013,May-13,91364,24.36,786,
Jun_2013,Jun-13,91364,27.27,1013,
Jul_2005,Jul-05,91367,53.32,956,
Aug_2005,Aug-05,91367,55.79,900,
Sep_2005,Sep-05,91367,52.45,846,
Oct_2005,Oct-05,91367,40.02,643,
Nov_2005,Nov-05,91367,36.53,604,
Dec_2005,Dec-05,91367,31.83,672,
Jan_2006,Jan-06,91367,31.42,680,
Feb_2006,Feb-06,91367,25.58,598,
Mar_2006,Mar-06,91367,26.6,661,
Apr_2006,Apr-06,91367,31.44,633,
May_2006,May-06,91367,37.1,659,
Jun_2006,Jun-06,91367,51.23,1062,
Jul_2006,Jul-06,91367,55.92,1137,
Aug_2006,Aug-06,91367,57.2,953,
Sep_2006,Sep-06,91367,53.52,885,
Oct_2006,Oct-06,91367,45.07,665,
Nov_2006,Nov-06,91367,40.81,615,
Dec_2006,Dec-06,91367,32.96,689,
Jan_2007,Jan-07,91367,32.14,701,
Feb_2007,Feb-07,91367,29.55,572,
Mar_2007,Mar-07,91367,34.09,622,
Apr_2007,Apr-07,91367,41.16,614,
May_2007,May-07,91367,45.12,642,
Jun_2007,Jun-07,91367,50.75,922,
Jul_2007,Jul-07,91367,55.88,960,
Aug_2007,Aug-07,91367,56.06,974,
Sep_2007,Sep-07,91367,52.49,925,
Oct_2007,Oct-07,91367,43.69,645,
Nov_2007,Nov-07,91367,38.49,596,
Dec_2007,Dec-07,91367,28.44,706,
Jan_2008,Jan-08,91367,27.68,722,
Feb_2008,Feb-08,91367,27.85,589,
Mar_2008,Mar-08,91367,31.92,611,
Apr_2008,Apr-08,91367,40.78,626,
May_2008,May-08,91367,44.4,660,
Jun_2008,Jun-08,91367,48.18,963,
Jul_2008,Jul-08,91367,54.22,1039,
Aug_2008,Aug-08,91367,52.46,991,
Sep_2008,Sep-08,91367,49.29,947,
Oct_2008,Oct-08,91367,42.91,682,
Nov_2008,Nov-08,91367,37.85,627,
Dec_2008,Dec-08,91367,28.58,671,
Jan_2009,Jan-09,91367,27.82,676,
Feb_2009,Feb-09,91367,23.82,577,
Mar_2009,Mar-09,91367,27.53,626,
Apr_2009,Apr-09,91367,35.91,628,
May_2009,May-09,91367,39.32,660,
Jun_2009,Jun-09,91367,37.66,866,
Jul_2009,Jul-09,91367,41.08,917,
Aug_2009,Aug-09,91367,42.86,949,
Sep_2009,Sep-09,91367,41.87,917,
Oct_2009,Oct-09,91367,35.24,650,
Nov_2009,Nov-09,91367,32.42,599,
Dec_2009,Dec-09,91367,24.98,657,
Jan_2010,Jan-10,91367,22.81,664,
Feb_2010,Feb-10,91367,20.51,546,
Mar_2010,Mar-10,91367,24.03,586,
Apr_2010,Apr-10,91367,30.2,566,
May_2010,May-10,91367,33.89,591,
Jun_2010,Jun-10,91367,39.26,741,
Jul_2010,Jul-10,91367,41.82,797,
Aug_2010,Aug-10,91367,44.61,867,
Sep_2010,Sep-10,91367,42.93,852,
Oct_2010,Oct-10,91367,30.9,658,
Nov_2010,Nov-10,91367,27.79,606,
Dec_2010,Dec-10,91367,23.47,654,
Jan_2011,Jan-11,91367,24.19,658,
Feb_2011,Feb-11,91367,21.58,564,
Mar_2011,Mar-11,91367,23.51,618,
Apr_2011,Apr-11,91367,31.12,570,
May_2011,May-11,91367,35.08,583,
Jun_2011,Jun-11,91367,40.09,764,
